Internet Archive ID,BHL Item ID,BHL Page ID,Sequence,Page Number,Page Type,Has Illustration,"Has Illustration
(Manual Check)",Notes
mobot31753003541049,31870,7466064,61,Page 45,Text,No,,
mobot31753003541049,31870,7466065,62,Page 46,Text,No,,
mobot31753003541049,31870,7466066,63,Page 47,Text,No,,
mobot31753003541049,31870,7466067,64,Page 48,Text,No,,
mobot31753003541049,31870,7466068,65,"Page 49, Plate 8","Text, Illustration",Yes,,
mobot31753003541049,31870,7466069,66,"Page 50, Plate 9","Text, Illustration",Yes,,
mobot31753003541049,31870,7466070,67,"Page 51, Plate 10","Text, Illustration",Yes,,
mobot31753003541049,31870,7466071,68,"Page 52, Plate 11","Text, Illustration",Yes,,
mobot31753003541049,31870,7466072,69,"Page 53, Plate 12","Text, Illustration",Yes,,
mobot31753003541049,31870,7466073,70,"Page 54, Plate 13","Text, Illustration",Yes,,
mobot31753003541049,31870,7466074,71,Page 55,Text,No,,
mobot31753003541049,31870,7466075,72,Page 56,Text,No,,
mobot31753003541049,31870,7466076,73,Page 57,Text,No,,
mobot31753003541049,31870,7466077,74,Page 58,Text,No,,
mobot31753003541049,31870,7466078,75,Page 59,Text,No,,
mobot31753003541049,31870,7466079,76,Page 60,Text,No,,
mobot31753003541049,31870,7466080,77,"Page 61, Plate 14","Text, Illustration",Yes,,
mobot31753003541049,31870,7466081,78,"Page 62, Plate 15","Text, Illustration",Yes,,
mobot31753003541049,31870,7466082,79,"Page 63, Plate 16","Text, Illustration",Yes,,
mobot31753003541049,31870,7466083,80,Page 64,"Text, Blank",No,,
mobot31753003541049,31870,7466084,81,Page 65,Text,No,,
mobot31753003541049,31870,7466085,82,Page 66,Text,No,,
mobot31753003541049,31870,7466086,83,Page 67,Text,No,,
mobot31753003541049,31870,7466087,84,Page 68,Text,No,,
mobot31753003541049,31870,7466088,85,Page 69,Text,No,,
mobot31753003541049,31870,7466089,86,Page 70,Text,No,,
mobot31753003541049,31870,7466090,87,Page 71,Text,No,,
mobot31753003541049,31870,7466091,88,Page 72,Text,No,,
mobot31753003541049,31870,7466092,89,Page 73,Text,No,,
mobot31753003541049,31870,7466093,90,Page 74,Text,No,,
mobot31753003541049,31870,7466094,91,Page 75,Text,No,,
mobot31753003541049,31870,7466095,92,Page 76,Text,No,,
mobot31753003541049,31870,7466096,93,Page 77,Text,No,,
mobot31753003541049,31870,7466097,94,Page 78,Text,No,,
mobot31753003541049,31870,7466098,95,Page 79,Text,No,,
mobot31753003541049,31870,7466099,96,Page 80,Text,No,,
mobot31753003541049,31870,7466100,97,Page 81,Text,No,,
mobot31753003541049,31870,7466101,98,Page 82,Text,No,,
mobot31753003541049,31870,7466102,99,Page 83,Text,No,,
mobot31753003541049,31870,7466103,100,Page 84,Text,No,,
mobot31753003541049,31870,7466104,101,Page 85,Text,No,,
mobot31753003541049,31870,7466105,102,Page 86,Text,No,,
mobot31753003541049,31870,7466106,103,Page 87,Text,No,,
mobot31753003541049,31870,7466107,104,Page 88,Text,No,,
mobot31753003541049,31870,7466108,105,Page 89,Text,No,,
mobot31753003541049,31870,7466109,106,Page 90,Text,No,,
mobot31753003541049,31870,7466110,107,Page 91,Text,No,,
mobot31753003541049,31870,7466111,108,Page 92,Text,No,,
mobot31753003541049,31870,7466112,109,Page 93,Text,No,,
mobot31753003541049,31870,7466113,110,Page 94,Text,No,,
mobot31753003541049,31870,7466114,111,Page 95,Text,No,,
mobot31753003541049,31870,7466115,112,Page 96,Text,No,,
mobot31753003541049,31870,7466116,113,Page 97,Text,No,,
mobot31753003541049,31870,7466117,114,Page 98,Text,No,,
mobot31753003541049,31870,7466118,115,Page 99,Text,No,,
mobot31753003541049,31870,7466119,116,Page 100,Text,No,,
mobot31753003541049,31870,7466120,117,Page 101,Text,No,,
mobot31753003541049,31870,7466121,118,Page 102,Text,No,,
mobot31753003541049,31870,7466122,119,Page 103,Text,No,,
mobot31753003541049,31870,7466123,120,Page 104,Text,No,,
mobot31753003541049,31870,7466124,121,Page 105,Text,No,,
mobot31753003541049,31870,7466125,122,Page 106,Text,No,,
mobot31753003541049,31870,7466126,123,Page 107,Text,No,,
mobot31753003541049,31870,7466127,124,Page 108,Text,No,,
mobot31753003541049,31870,7466128,125,Page 109,Text,No,,
mobot31753003541049,31870,7466129,126,Page 110,Text,No,,
mobot31753003541049,31870,7466130,127,Page 111,Text,No,,
mobot31753003541049,31870,7466131,128,Page 112,Text,No,,
mobot31753003541049,31870,7466132,129,Page 113,Text,No,,
mobot31753003541049,31870,7466133,130,Page 114,Text,No,,
mobot31753003541049,31870,7466134,131,Page 115,Text,No,,
mobot31753003541049,31870,7466135,132,Page 116,Text,No,,
mobot31753003541049,31870,7466136,133,Page 117,Text,No,,
mobot31753003541049,31870,7466137,134,Page 118,Text,No,,
mobot31753003541049,31870,7466138,135,Page 119,Text,No,,
mobot31753003541049,31870,7466139,136,Page 120,Text,No,,
mobot31753003541049,31870,7466140,137,Page 121,Text,No,,
mobot31753003541049,31870,7466141,138,Page 122,Text,No,,
mobot31753003541049,31870,7466142,139,Page 123,Text,No,,
mobot31753003541049,31870,7466143,140,Page 124,Text,No,,
mobot31753003541049,31870,7466144,141,Page 125,Text,No,,
mobot31753003541049,31870,7466145,142,Page 126,Text,No,,
mobot31753003541049,31870,7466146,143,Page 127,Text,No,,
mobot31753003541049,31870,7466147,144,Page 128,Text,No,,
mobot31753003541049,31870,7466148,145,Page 129,Text,No,,
mobot31753003541049,31870,7466149,146,Page 130,Text,No,,
mobot31753003541049,31870,7466150,147,Page 131,Text,No,,
mobot31753003541049,31870,7466151,148,Page 132,Text,No,,
mobot31753003541049,31870,7466152,149,Page 133,Text,No,,
mobot31753003541049,31870,7466153,150,Page 134,Text,No,,
mobot31753003541049,31870,7466154,151,Page 135,Text,No,,
mobot31753003541049,31870,7466155,152,Page 136,Text,No,,
mobot31753003541049,31870,7466156,153,Page 137,Text,No,,
mobot31753003541049,31870,7466157,154,Page 138,Text,No,,
mobot31753003541049,31870,7466158,155,Page 139,Text,No,,
mobot31753003541049,31870,7466159,156,Page 140,Text,No,,
mobot31753003541049,31870,7466160,157,Page 141,Text,No,,
mobot31753003541049,31870,7466161,158,Page 142,Text,No,,
mobot31753003541049,31870,7466162,159,Page 143,Text,No,,
mobot31753003541049,31870,7466163,160,Page 144,Text,No,,
mobot31753003541049,31870,7466164,161,Page 145,Text,No,,
mobot31753003541049,31870,7466165,162,Page 146,Text,No,,
mobot31753003541049,31870,7466166,163,Page 147,Text,No,,
mobot31753003541049,31870,7466167,164,Page 148,Text,No,,
mobot31753003541049,31870,7466168,165,Page 149,Text,No,,
mobot31753003541049,31870,7466169,166,Page 150,Text,No,,
mobot31753003541049,31870,7466170,167,Page 151,Text,No,,
mobot31753003541049,31870,7466171,168,Page 152,Text,No,,
mobot31753003541049,31870,7466172,169,Page 153,Text,No,,
mobot31753003541049,31870,7466173,170,Page 154,Text,No,,
mobot31753003541049,31870,7466174,171,Page 155,Text,No,,
mobot31753003541049,31870,7466175,172,Page 156,Text,No,,
mobot31753003541049,31870,7466176,173,Page 157,Text,No,,
mobot31753003541049,31870,7466177,174,Page 158,Text,No,,
mobot31753003541049,31870,7466178,175,Page 159,Text,No,,
mobot31753003541049,31870,7466179,176,Page 160,Text,No,,
mobot31753003541049,31870,7466180,177,Page 161,Text,No,,
mobot31753003541049,31870,7466181,178,Page 162,Text,No,,
mobot31753003541049,31870,7466182,179,Page 163,Text,No,,
mobot31753003541049,31870,7466183,180,Page 164,Text,No,,
mobot31753003541049,31870,7466184,181,Page 165,Text,No,,
mobot31753003541049,31870,7466185,182,Page 166,Text,No,,
mobot31753003541049,31870,7466186,183,Page 167,Text,No,,
mobot31753003541049,31870,7466187,184,Page 168,Text,No,,
mobot31753003541049,31870,7466188,185,Page 169,Text,No,,
mobot31753003541049,31870,7466189,186,Page 170,Text,No,,
mobot31753003541049,31870,7466190,187,Page 171,Text,No,,
mobot31753003541049,31870,7466191,188,Page 172,Text,No,,
mobot31753003541049,31870,7466192,189,Page 173,Text,No,,
mobot31753003541049,31870,7466193,190,Page 174,Text,No,,
mobot31753003541049,31870,7466194,191,Page 175,Text,No,,
mobot31753003541049,31870,7466195,192,Page 176,"Text, Blank",No,,
mobot31753003541049,31870,7466196,193,Page 177,Text,No,,
mobot31753003541049,31870,7466197,194,Page 178,Text,No,,
mobot31753003541049,31870,7466198,195,Page 179,Text,No,,
mobot31753003541049,31870,7466199,196,Page 180,Text,No,,
mobot31753003541049,31870,7466200,197,Page 181,Text,No,,
mobot31753003541049,31870,7466201,198,Page 182,Text,No,,
mobot31753003541049,31870,7466202,199,Page 183,Text,No,,
mobot31753003541049,31870,7466203,200,Page 184,Text,No,,
mobot31753003541049,31870,7466204,201,Page 185,Text,No,,
mobot31753003541049,31870,7466205,202,Page 186,Text,No,,
mobot31753003541049,31870,7466206,203,Page 187,Text,No,,
mobot31753003541049,31870,7466207,204,Page 188,Text,No,,
mobot31753003541049,31870,7466208,205,Page 189,Text,No,,
mobot31753003541049,31870,7466209,206,Page 190,Text,No,,
mobot31753003541049,31870,7466210,207,Page 191,Text,No,,
mobot31753003541049,31870,7466211,208,Page 192,Text,No,,
mobot31753003541049,31870,7466212,209,Page 193,Text,No,,
mobot31753003541049,31870,7466213,210,Page 194,Text,No,,
mobot31753003541049,31870,7466214,211,Page 195,Text,No,,
mobot31753003541049,31870,7466215,212,Page 196,Text,No,,
mobot31753003541049,31870,7466216,213,Page 197,Text,No,,
mobot31753003541049,31870,7466217,214,Page 198,"Text, Blank",No,,
mobot31753003541049,31870,7466218,215,Page 199,Text,No,,
mobot31753003541049,31870,7466219,216,Page 200,Text,No,,
mobot31753003541049,31870,7466220,217,Page 201,Text,No,,
mobot31753003541049,31870,7466221,218,Page 202,"Text, Blank",No,,
mobot31753003541049,31870,7466222,219,Page 203,Text,No,,
mobot31753003541049,31870,7466223,220,Page 204,Text,No,,
mobot31753003541049,31870,7466224,221,Page 205,Text,No,,
mobot31753003541049,31870,7466225,222,Page 206,Text,No,,
mobot31753003541049,31870,7466226,223,Page 207,Text,No,,
mobot31753003541049,31870,7466227,224,Page 208,Text,No,,
mobot31753003541049,31870,7466228,225,"Page 209, Plate 17",Text,No,,
mobot31753003541049,31870,7466229,226,Page 210,"Text, Blank",No,,
mobot31753003541049,31870,7466230,227,Page 211,Text,No,,
mobot31753003541049,31870,7466231,228,Page 212,Text,No,,
mobot31753003541049,31870,7466232,229,Page 213,Text,No,,
mobot31753003541049,31870,7466233,230,Page 214,Text,No,,
mobot31753003541049,31870,7466234,231,Page 215,Text,No,,
mobot31753003541049,31870,7466235,232,Page 216,Text,No,,
mobot31753003541049,31870,7466236,233,Page 217,Text,No,,
mobot31753003541049,31870,7466237,234,Page 218,Text,No,,
mobot31753003541049,31870,7466238,235,Page 219,Text,No,,
mobot31753003541049,31870,7466239,236,Page 220,Text,No,,
mobot31753003541049,31870,7466240,237,Page 221,Text,No,,
mobot31753003541049,31870,7466241,238,Page 222,Text,No,,
mobot31753003541049,31870,7466242,239,Page 223,Text,No,,
mobot31753003541049,31870,7466243,240,Page 224,"Text, Blank",No,,
mobot31753003541049,31870,7466244,241,Page 225,Text,No,,
mobot31753003541049,31870,7466245,242,Page 226,Text,No,,
mobot31753003541049,31870,7466246,243,Page 227,Text,No,,
mobot31753003541049,31870,7466247,244,Page 228,Text,No,,
mobot31753003541049,31870,7466248,245,Page 229,Text,No,,
mobot31753003541049,31870,7466249,246,Page 230,Text,No,,
mobot31753003541049,31870,7466250,247,Page 231,Text,No,,
mobot31753003541049,31870,7466251,248,Page 232,Text,No,,
mobot31753003541049,31870,7466252,249,Page 233,Text,No,,
mobot31753003541049,31870,7466253,250,Page 234,Text,No,,
mobot31753003541049,31870,7466254,251,Page 235,Text,No,,
mobot31753003541049,31870,7466255,252,Page 236,Text,No,,
mobot31753003541049,31870,7466256,253,Page 237,Text,No,,
mobot31753003541049,31870,7466257,254,Page 238,Text,No,,
mobot31753003541049,31870,7466258,255,Page 239,"Text, Illustration",Yes,,
mobot31753003541049,31870,7466259,256,Page 240,Text,No,,
mobot31753003541049,31870,7466260,257,Page 241,Text,No,,
mobot31753003541049,31870,7466261,258,Page 242,Text,No,,
mobot31753003541049,31870,7466262,259,Page 243,Text,No,,
mobot31753003541049,31870,7466263,260,Page 244,Text,No,,
mobot31753003541049,31870,7466264,261,Page 245,"Text, Illustration",Yes,,
mobot31753003541049,31870,7466265,262,Page 246,Text,No,,
mobot31753003541049,31870,7466266,263,Page 247,Text,No,,
mobot31753003541049,31870,7466267,264,Page 248,Text,No,,
mobot31753003541049,31870,7466268,265,Page 249,Text,No,,
mobot31753003541049,31870,7466269,266,Page 250,Text,No,,
mobot31753003541049,31870,7466270,267,Page 251,Text,No,,
mobot31753003541049,31870,7466271,268,Page 252,Text,No,,
mobot31753003541049,31870,7466272,269,Page 253,Text,No,,
mobot31753003541049,31870,7466273,270,"Page 254, Plate 18","Text, Illustration",Yes,,
mobot31753003541049,31870,7466274,271,"Page 255, Plate 19","Text, Illustration",Yes,,
mobot31753003541049,31870,7466275,272,Page 256,"Text, Blank",No,,
mobot31753003541049,31870,7466276,273,Page 257,Text,No,,
mobot31753003541049,31870,7466277,274,Page 258,Text,No,,
mobot31753003541049,31870,7466278,275,Page 259,Text,No,,
mobot31753003541049,31870,7466279,276,Page 260,Text,No,,
mobot31753003541049,31870,7466280,277,Page 261,Text,No,,
mobot31753003541049,31870,7466281,278,Page 262,Text,No,,
mobot31753003541049,31870,7466282,279,Page 263,Text,No,,
mobot31753003541049,31870,7466283,280,Page 264,Text,No,,
mobot31753003541049,31870,7466284,281,"Page 265, Plate 20","Text, Illustration",Yes,,
mobot31753003541049,31870,7466285,282,Page 266,"Text, Blank",No,,
mobot31753003541049,31870,7466286,283,Page 267,Text,No,,
mobot31753003541049,31870,7466287,284,Page 268,Text,No,,
mobot31753003541049,31870,7466288,285,Page 269,Text,No,,
mobot31753003541049,31870,7466289,286,Page 270,Text,No,,
mobot31753003541049,31870,7466290,287,Page 271,Text,No,,
mobot31753003541049,31870,7466291,288,Page 272,Text,No,,
mobot31753003541049,31870,7466292,289,"Page 273, Plate 21","Text, Illustration",Yes,,
mobot31753003541049,31870,7466293,290,"Page 274, Plate 22","Text, Illustration",Yes,,
mobot31753003541049,31870,7466294,291,"Page 275, Plate 23","Text, Illustration",Yes,,
mobot31753003541049,31870,7466295,292,Page 276,"Text, Blank",No,,
mobot31753003541049,31870,7466296,293,Page 277,Text,No,,
mobot31753003541049,31870,7466297,294,Page 278,Text,No,,
mobot31753003541049,31870,7466298,295,Page 279,Text,No,,
mobot31753003541049,31870,7466299,296,Page 280,Text,No,,
mobot31753003541049,31870,7466300,297,Page 281,Text,No,,
mobot31753003541049,31870,7466301,298,Page 282,Text,No,,
mobot31753003541049,31870,7466302,299,Page 283,Text,No,,
mobot31753003541049,31870,7466303,300,Page 284,Text,No,,
mobot31753003541049,31870,7466304,301,Page 285,Text,No,,
mobot31753003541049,31870,7466305,302,Page 286,Text,No,,
mobot31753003541049,31870,7466306,303,Page 287,Text,No,,
mobot31753003541049,31870,7466307,304,Page 288,Text,No,,
mobot31753003541049,31870,7466308,305,Page 289,Text,No,,
mobot31753003541049,31870,7466309,306,Page 290,Text,No,,
mobot31753003541049,31870,7466310,307,Page 291,Text,No,,
mobot31753003541049,31870,7466311,308,Page 292,Text,No,,
mobot31753003541049,31870,7466312,309,Page 293,Text,No,,
mobot31753003541049,31870,7466313,310,Page 294,Text,No,,
mobot31753003541049,31870,7466314,311,Page 295,Text,No,,
mobot31753003541049,31870,7466315,312,Page 296,"Text, Blank",No,,
mobot31753003541049,31870,7466316,313,"Page 297, Plate 24","Text, Illustration",Yes,,
mobot31753003541049,31870,7466317,314,"Page 298, Plate 25","Text, Illustration",Yes,,
mobot31753003541049,31870,7466318,315,"Page 299, Plate 26","Text, Illustration",Yes,,
mobot31753003541049,31870,7466319,316,"Page 300, Plate 27","Text, Illustration",Yes,,
mobot31753003541049,31870,7466320,317,"Page 301, Plate 28","Text, Illustration",Yes,,
mobot31753003541049,31870,7466321,318,Page 302,Text,No,,
mobot31753003541049,31870,7466322,319,"Page 303, Plate 29","Text, Illustration",Yes,,
mobot31753003541049,31870,7466323,320,"Page 304, Plate 30","Text, Illustration",Yes,,
mobot31753003541049,31870,7466324,321,"Page 305, Plate 31","Text, Illustration",Yes,,
mobot31753003541049,31870,7466325,322,"Page 306, Plate 32","Text, Illustration",Yes,,
mobot31753003541049,31870,7466326,323,"Page 307, Plate 33","Text, Illustration",Yes,,
mobot31753003541049,31870,7466327,324,"Page 308, Plate 34","Text, Illustration",Yes,,
mobot31753003541049,31870,7466328,325,"Page 309, Plate 35","Text, Illustration",Yes,,
mobot31753003541049,31870,7466329,326,Page 310,"Text, Blank",No,,
mobot31753003541049,31870,7466330,327,Page 311,Text,No,,
mobot31753003541049,31870,7466331,328,Page 312,Text,No,,
mobot31753003541049,31870,7466332,329,Page 313,Text,No,,
mobot31753003541049,31870,7466333,330,Page 314,Text,No,,
mobot31753003541049,31870,7466334,331,Page 315,Text,No,,
mobot31753003541049,31870,7466335,332,Page 316,Text,No,,
mobot31753003541049,31870,7466336,333,Page 317,Text,No,,
mobot31753003541049,31870,7466337,334,Page 318,Text,No,,
mobot31753003541049,31870,7466338,335,Page 319,Text,No,,
mobot31753003541049,31870,7466339,336,Page 320,Text,No,,
mobot31753003541049,31870,7466340,337,Page 321,Text,No,,
mobot31753003541049,31870,7466341,338,Page 322,Text,No,,
mobot31753003541049,31870,7466342,339,Page 323,Text,No,,
mobot31753003541049,31870,7466343,340,Page 324,Text,No,,
mobot31753003541049,31870,7466344,341,Page 325,Text,No,,
mobot31753003541049,31870,7466345,342,Page 326,Text,No,,
mobot31753003541049,31870,7466346,343,Page 327,Text,No,,
mobot31753003541049,31870,7466347,344,Page 328,Text,No,,
mobot31753003541049,31870,7466348,345,Page 329,Text,No,,
mobot31753003541049,31870,7466349,346,Page 330,Text,No,,
mobot31753003541049,31870,7466350,347,Page 331,Text,No,,
mobot31753003541049,31870,7466351,348,Page 332,Text,No,,
mobot31753003541049,31870,7466352,349,Page 333,Text,No,,
mobot31753003541049,31870,7466353,350,Page 334,Text,No,,
mobot31753003541049,31870,7466354,351,Page 335,Text,No,,
mobot31753003541049,31870,7466355,352,Page 336,Text,No,,
mobot31753003541049,31870,7466356,353,Page 337,Text,No,,
mobot31753003541049,31870,7466357,354,Page 338,"Text, Blank",No,,
mobot31753003541049,31870,7466358,355,Page 339,Text,No,,
mobot31753003541049,31870,7466359,356,Page 340,Text,No,,
mobot31753003541049,31870,7466360,357,Page 341,Text,No,,
mobot31753003541049,31870,7466361,358,Page 342,Text,No,,
mobot31753003541049,31870,7466362,359,Page 343,Text,No,,
mobot31753003541049,31870,7466363,360,Page 344,Blank,No,,
mobot31753003541346,31892,7449461,1,,"Text, Cover",No,,
mobot31753003541346,31892,7449462,2,,"Text, Cover",No,,
mobot31753003541346,31892,7449463,3,Page 1,Text,No,,
mobot31753003541346,31892,7449464,4,Page 2,"Text, Illustration",Yes,,
mobot31753003541346,31892,7449465,5,Page 3,"Text, Illustration",Yes,,
mobot31753003541346,31892,7449466,6,Page 4,"Text, Illustration",Yes,,
mobot31753003541346,31892,7449467,7,Page 5,"Text, Illustration",Yes,,
mobot31753003541346,31892,7449468,8,Page 6,Text,No,,
mobot31753003541346,31892,7449469,9,Page 7,Text,No,,
mobot31753003541346,31892,7449470,10,Page 8,"Text, Illustration",Yes,,
