Internet Archive ID,BHL Item ID,BHL Page ID,Sequence,Page Number,Page Type,Has Illustration,"Has Illustration
(Manual Check)",Notes
mobot31753002529797,53827,15849470,337,Page 334,Text,No,,
mobot31753002529797,53827,15849471,338,Page 335,Text,No,,
mobot31753002529797,53827,15849472,339,Page 336,Text,No,,
mobot31753002529797,53827,15849473,340,Page 337,Text,No,,
mobot31753002529797,53827,15849474,341,Page 338,Text,No,,
mobot31753002529797,53827,15849475,342,Page 339,Text,No,,
mobot31753002529797,53827,15849476,343,Page 340,Text,No,,
mobot31753002529797,53827,15849477,344,Page 341,Text,No,,
mobot31753002529797,53827,15849478,345,Page 342,Text,No,,
mobot31753002529797,53827,15849479,346,Page 343,Text,No,,
mobot31753002529797,53827,15849480,347,Page 344,Text,No,,
mobot31753002529797,53827,15849481,348,Page 345,Text,No,,
mobot31753002529797,53827,15849482,349,Page 346,Text,No,,
mobot31753002529797,53827,15849483,350,Page 347,Text,No,,
mobot31753002529797,53827,15849484,351,Page 348,Text,No,,
mobot31753002529797,53827,15849485,352,Page 349,Text,No,,
mobot31753002529797,53827,15849486,353,Page 350,Text,No,,
mobot31753002529797,53827,15849487,354,Page 351,Text,No,,
mobot31753002529797,53827,15849488,355,Page 352,Text,No,,
mobot31753002529797,53827,15849489,356,Page 353,Text,No,,
mobot31753002529797,53827,15849490,357,Page 354,Text,No,,
mobot31753002529797,53827,15849491,358,Page 355,Text,No,,
mobot31753002529797,53827,15849492,359,Page 356,Text,No,,
mobot31753002529797,53827,15849493,360,Page 357,Text,No,,
mobot31753002529797,53827,15849494,361,Page 358,Text,No,,
mobot31753002529797,53827,15849495,362,Page 359,Text,No,,
mobot31753002529797,53827,15849496,363,Page 360,Text,No,,
mobot31753002529797,53827,15849497,364,Page 361,Text,No,,
mobot31753002529797,53827,15849498,365,Page 362,Text,No,,
mobot31753002529797,53827,15849499,366,Page 363,Text,No,,
mobot31753002529797,53827,15849500,367,Page 364,Text,No,,
mobot31753002529797,53827,15849501,368,Page 365,Text,No,,
mobot31753002529797,53827,15849502,369,Page 366,Text,No,,
mobot31753002529797,53827,15849503,370,Page 367,Text,No,,
mobot31753002529797,53827,15849504,371,Page 368,Text,No,,
mobot31753002529797,53827,15849505,372,Page 369,Text,No,,
mobot31753002529797,53827,15849506,373,Page 370,Text,No,,
mobot31753002529797,53827,15849507,374,Page 371,Text,No,,
mobot31753002529797,53827,15849508,375,Page 372,Text,No,,
mobot31753002529797,53827,15849509,376,Page 373,Text,No,,
mobot31753002529797,53827,15849510,377,Page 374,Text,No,,
mobot31753002529797,53827,15849511,378,Page 375,Text,No,,
mobot31753002529797,53827,15849512,379,Page 376,Text,No,,
mobot31753002529797,53827,15849513,380,Page 377,Text,No,,
mobot31753002529797,53827,15849514,381,Page 378,Text,No,,
mobot31753002529797,53827,15849515,382,Page 379,Text,No,,
mobot31753002529797,53827,15849516,383,Page 380,Text,No,,
mobot31753002529797,53827,15849517,384,Page 381,Text,No,,
mobot31753002529797,53827,15849518,385,Page 382,Text,No,,
mobot31753002529797,53827,15849519,386,Page 383,Text,No,,
mobot31753002529797,53827,15849520,387,Page 384,Text,No,,
mobot31753002529797,53827,15849521,388,Page 385,Text,No,,
mobot31753002529797,53827,15849522,389,Page 386,Text,No,,
mobot31753002529797,53827,15849523,390,Page 387,Text,No,,
mobot31753002529797,53827,15849524,391,Page 388,Text,No,,
mobot31753002529797,53827,15849525,392,Page 389,Text,No,,
mobot31753002529797,53827,15849526,393,Page 390,Text,No,,
mobot31753002529797,53827,15849527,394,Page 391,Text,No,,
mobot31753002529797,53827,15849528,395,Page 392,Text,No,,
mobot31753002529797,53827,15849529,396,Page 393,Text,No,,
mobot31753002529797,53827,15849530,397,Page 394,Text,No,,
mobot31753002529797,53827,15849531,398,Page 395,Text,No,,
mobot31753002529797,53827,15849532,399,Page 396,Text,No,,
mobot31753002529797,53827,15849533,400,Page 397,Text,No,,
mobot31753002529797,53827,15849534,401,Page 398,Text,No,,
mobot31753002529797,53827,15849535,402,Page 399,Text,No,,
mobot31753002529797,53827,15849536,403,Page 400,Text,No,,
mobot31753002529797,53827,15849537,404,Page 401,Text,No,,
mobot31753002529797,53827,15849538,405,Page 402,Text,No,,
mobot31753002529797,53827,15849539,406,Page 403,Text,No,,
mobot31753002529797,53827,15849540,407,"Page 404, Page 405",Text,No,,
mobot31753002529797,53827,15849541,408,"Page 406, Page 407",Text,No,,
mobot31753002529797,53827,15849542,409,Page 408,Text,No,,
mobot31753002529797,53827,15849543,410,Page 409,Text,No,,
mobot31753002529797,53827,15849544,411,Page 410,Text,No,,
mobot31753002529797,53827,15849545,412,Page 411,Text,No,,
mobot31753002529797,53827,15849546,413,Page 412,Text,No,,
mobot31753002529797,53827,15849547,414,Page 413,Text,No,,
mobot31753002529797,53827,15849548,415,Page 414,Text,No,,
mobot31753002529797,53827,15849549,416,Page 415,Text,No,,
mobot31753002529797,53827,15849550,417,Page 416,Text,No,,
mobot31753002529797,53827,15849551,418,Page 417,Text,No,,
mobot31753002529797,53827,15849552,419,Page 418,Text,No,,
mobot31753002529797,53827,15849553,420,Page 419,Text,No,,
mobot31753002529797,53827,15849554,421,Page 420,Text,No,,
mobot31753002529797,53827,15849555,422,Page 421,Text,No,,
mobot31753002529797,53827,15849556,423,Page 422,Text,No,,
mobot31753002529797,53827,15849557,424,Page 423,Text,No,,
mobot31753002529797,53827,15849558,425,Page 424,Text,No,,
mobot31753002529797,53827,15849559,426,Page 425,Text,No,,
mobot31753002529797,53827,15849560,427,Page 426,Text,No,,
mobot31753002529797,53827,15849561,428,Page 427,Text,No,,
mobot31753002529797,53827,15849562,429,Page 428,Text,No,,
mobot31753002529797,53827,15849563,430,Page 429,Text,No,,
mobot31753002529797,53827,15849564,431,Page 430,Text,No,,
mobot31753002529797,53827,15849565,432,Page 431,Text,No,,
mobot31753002529797,53827,15849566,433,Page 432,Text,No,,
mobot31753002529797,53827,15849567,434,Page 433,Text,No,,
mobot31753002529797,53827,15849568,435,Page 434,Text,No,,
mobot31753002529797,53827,15849569,436,Page 435,Text,No,,
mobot31753002529797,53827,15849570,437,Page 436,Text,No,,
mobot31753002529797,53827,15849571,438,Page 437,Text,No,,
mobot31753002529797,53827,15849572,439,Page 438,Text,No,,
mobot31753002529797,53827,15849573,440,Page 439,Text,No,,
mobot31753002529797,53827,15849574,441,Page 440,Text,No,,
mobot31753002529797,53827,15849575,442,Page 441,Text,No,,
mobot31753002529797,53827,15849576,443,Page 442,Text,No,,
mobot31753002529797,53827,15849577,444,Page 443,Text,No,,
mobot31753002529797,53827,15849578,445,Page 444,Text,No,,
mobot31753002529797,53827,15849579,446,Page 445,Text,No,,
mobot31753002529797,53827,15849580,447,Page 446,Text,No,,
mobot31753002529797,53827,15849581,448,Page 447,Text,No,,
mobot31753002529797,53827,15849582,449,Page 448,Text,No,,
mobot31753002529797,53827,15849583,450,Page 449,Text,No,,
mobot31753002529797,53827,15849584,451,Page 450,Text,No,,
mobot31753002529797,53827,15849585,452,Page 451,Text,No,,
mobot31753002529797,53827,15849586,453,Page 452,Text,No,,
mobot31753002529797,53827,15849587,454,Page 453,Text,No,,
mobot31753002529797,53827,15849588,455,Page 454,Text,No,,
mobot31753002529797,53827,15849589,456,Page 455,Text,No,,
mobot31753002529797,53827,15849590,457,Page 456,Text,No,,
mobot31753002529797,53827,15849591,458,Page 457,Text,No,,
mobot31753002529797,53827,15849592,459,Page 458,Text,No,,
mobot31753002529797,53827,15849593,460,Page 459,Text,No,,
mobot31753002529797,53827,15849594,461,Page 460,Text,No,,
mobot31753002529797,53827,15849595,462,Page 461,Text,No,,
mobot31753002529797,53827,15849596,463,Page 462,Text,No,,
mobot31753002529797,53827,15849597,464,Page 463,Text,No,,
mobot31753002529797,53827,15849598,465,Page 464,Text,No,,
mobot31753002529797,53827,15849599,466,Page 465,Text,No,,
mobot31753002529797,53827,15849600,467,Page 466,Text,No,,
mobot31753002529797,53827,15849601,468,Page 467,Text,No,,
mobot31753002529797,53827,15849602,469,Page 468,Text,No,,
mobot31753002529797,53827,15849603,470,Page 469,Text,No,,
mobot31753002529797,53827,15849604,471,Page 470,Text,No,,
mobot31753002529797,53827,15849605,472,Page 471,Text,No,,
mobot31753002529797,53827,15849606,473,Page 472,Text,No,,
mobot31753002529797,53827,15849607,474,Page 473,Text,No,,
mobot31753002529797,53827,15849608,475,Page 474,Text,No,,
mobot31753002529797,53827,15849609,476,Page 475,Text,No,,
mobot31753002529797,53827,15849610,477,Page 476,Text,No,,
mobot31753002529797,53827,15849611,478,Page 477,Text,No,,
mobot31753002529797,53827,15849612,479,Page 478,Text,No,,
mobot31753002529797,53827,15849613,480,Page 479,Text,No,,
mobot31753002529797,53827,15849614,481,Page 480,Text,No,,
mobot31753002529797,53827,15849615,482,Page 481,Text,No,,
mobot31753002529797,53827,15849616,483,Page 482,Text,No,,
mobot31753002529797,53827,15849617,484,Page 483,Text,No,,
mobot31753002529797,53827,15849618,485,Page 484,Text,No,,
mobot31753002529797,53827,15849619,486,Page 485,Text,No,,
mobot31753002529797,53827,15849620,487,Page 486,Text,No,,
mobot31753002529797,53827,15849621,488,Page 487,Text,No,,
mobot31753002529797,53827,15849622,489,Page 488,Text,No,,
mobot31753002529797,53827,15849623,490,Page 489,Text,No,,
mobot31753002529797,53827,15849624,491,Page 490,Text,No,,
mobot31753002529797,53827,15849625,492,Page 491,Text,No,,
mobot31753002529797,53827,15849626,493,Page 492,Text,No,,
mobot31753002529797,53827,15849627,494,Page 493,Text,No,,
mobot31753002529797,53827,15849628,495,Page 494,Text,No,,
mobot31753002529797,53827,15849629,496,Page 495,Text,No,,
mobot31753002529797,53827,15849630,497,Page 496,Text,No,,
mobot31753002529797,53827,15849631,498,Page 497,Text,No,,
mobot31753002529797,53827,15849632,499,Page 498,Text,No,,
mobot31753002529797,53827,15849633,500,Page 499,Text,No,,
mobot31753002529797,53827,15849634,501,"Page 500, Page 501",Text,No,,
mobot31753002529797,53827,15955820,502,"Page 502, Page 503",Text,No,,
mobot31753002529797,53827,15955821,503,Page 504,Text,No,,
mobot31753002529797,53827,15955822,504,Page 505,Text,No,,
mobot31753002529797,53827,15955823,505,Page 506,Text,No,,
mobot31753002529797,53827,15955824,506,Page 507,Text,No,,
mobot31753002529797,53827,15955825,507,Page 508,Text,No,,
mobot31753002529797,53827,15955826,508,Page 509,Text,No,,
mobot31753002529797,53827,15955827,509,Page 510,Text,No,,
mobot31753002529797,53827,15955828,510,Page 511,Text,No,,
mobot31753002529797,53827,15955829,511,Page 512,Text,No,,
mobot31753002529797,53827,15955830,512,Page 513,Text,No,,
mobot31753002529797,53827,15955831,513,Page 514,Text,No,,
mobot31753002529797,53827,15955832,514,Page 515,Text,No,,
mobot31753002529797,53827,15955833,515,Page 516,Text,No,,
mobot31753002529797,53827,15955834,516,Page 517,Text,No,,
mobot31753002529797,53827,15955835,517,Page 518,Text,No,,
mobot31753002529797,53827,15955836,518,Page 519,Text,No,,
mobot31753002529797,53827,15955837,519,Page 520,Text,No,,
mobot31753002529797,53827,15955838,520,Page 521,Text,No,,
mobot31753002529797,53827,15955839,521,Page 522,Text,No,,
mobot31753002529797,53827,15955840,522,Page 523,Text,No,,
mobot31753002529797,53827,15955841,523,Page 524,Text,No,,
mobot31753002529797,53827,15955842,524,Page 525,Text,No,,
mobot31753002529797,53827,15955843,525,Page 526,Text,No,,
mobot31753002529797,53827,15955844,526,Page 527,Text,No,,
mobot31753002529797,53827,15955845,527,Page 528,Text,No,,
mobot31753002529797,53827,15955846,528,Page 529,Text,No,,
mobot31753002529797,53827,15955847,529,Page 530,Text,No,,
mobot31753002529797,53827,15955848,530,Page 531,Text,No,,
mobot31753002529797,53827,15955849,531,Page 532,Text,No,,
mobot31753002529797,53827,15955850,532,Page 533,Text,No,,
mobot31753002529797,53827,15955851,533,"Page 534, Page 535",Text,No,,
mobot31753002529797,53827,15955852,534,Page 536,Text,No,,
mobot31753002529797,53827,15955853,535,Page 537,Text,No,,
mobot31753002529797,53827,15955854,536,Page [538],Blank,No,,
mobot31753002529797,53827,15955855,537,Page [539],Index,No,,
mobot31753002529797,53827,15955856,538,Page 540,Index,No,,
mobot31753002529797,53827,15955857,539,Page 541,Index,No,,
mobot31753002529797,53827,15955858,540,Page 542,Index,No,,
mobot31753002529797,53827,15955859,541,Page 543,Index,No,,
mobot31753002529797,53827,15955860,542,Page 544,Index,No,,
mobot31753002529797,53827,15955861,543,Page 545,Index,No,,
mobot31753002529797,53827,15955862,544,Page 546,Index,No,,
mobot31753002529797,53827,15955863,545,Page 547,Index,No,,
mobot31753002529797,53827,15955864,546,Page 548,Index,No,,
mobot31753002529797,53827,15955865,547,Page 549,Index,No,,
mobot31753002529797,53827,15955866,548,Page 550,Index,No,,
mobot31753002529797,53827,15955867,549,Page 551,Index,No,,
mobot31753002529797,53827,15955868,550,Page 552,Index,No,,
mobot31753002529797,53827,15955869,551,Page 553,Index,No,,
mobot31753002529797,53827,15955870,552,Page 554,Index,No,,
mobot31753002529797,53827,15955871,553,Page 555,Index,No,,
mobot31753002529797,53827,15955872,554,Page 556,Index,No,,
mobot31753002529797,53827,15955873,555,Page 557,Index,No,,
mobot31753002529797,53827,15955874,556,Page 558,Index,No,,
mobot31753002529797,53827,15955875,557,Page 559,Text,No,,
mobot31753002529888,54002,15903112,1,,Title Page,No,,
mobot31753002529888,54002,15903113,2,,Text,No,,
mobot31753002529888,54002,15903114,3,,Text,No,,
mobot31753002529888,54002,15903115,4,,Text,No,,
mobot31753002529888,54002,15903116,5,Page 4,Text,No,,
mobot31753002529888,54002,15903117,6,Page 5,Text,No,,
mobot31753002529888,54002,15903118,7,Page 6,Text,No,,
mobot31753002529888,54002,15903119,8,Page 7,Text,No,,
mobot31753002529888,54002,15903120,9,Page 8,Text,No,,
mobot31753002529888,54002,15903121,10,Page 9,Text,No,,
mobot31753002529888,54002,15903122,11,Page 10,Text,No,,
mobot31753002529888,54002,15903123,12,Page 11,Text,No,,
mobot31753002529888,54002,15903124,13,Page 12,Text,No,,
mobot31753002529888,54002,15903125,14,Page 13,Text,No,,
mobot31753002529888,54002,15903126,15,Page 14,Text,No,,
mobot31753002529888,54002,15903127,16,Page 15,Text,No,,
mobot31753002529888,54002,15903128,17,Page 16,Text,No,,
mobot31753002529888,54002,15903129,18,Page 17,Text,No,,
mobot31753002529888,54002,15903130,19,Page 18,Text,No,,
mobot31753002529888,54002,15903131,20,Page 19,Text,No,,
mobot31753002529888,54002,15903132,21,Page 20,Text,No,,
mobot31753002529888,54002,15903133,22,Page 21,Text,No,,
mobot31753002529888,54002,15903134,23,Page 22,Text,No,,
mobot31753002529888,54002,15903135,24,Page 23,Text,No,,
mobot31753002529888,54002,15903136,25,Page 24,Text,No,,
mobot31753002529888,54002,15903137,26,Page 25,Text,No,,
mobot31753002529888,54002,15903138,27,Page 26,Text,No,,
mobot31753002529888,54002,15903139,28,Page 27,Text,No,,
mobot31753002529888,54002,15903140,29,Page 28,Text,No,,
mobot31753002529888,54002,15903141,30,Page 29,Text,No,,
mobot31753002529888,54002,15903142,31,Page 30,Text,No,,
mobot31753002529888,54002,15903143,32,Page 31,Text,No,,
mobot31753002529888,54002,15903144,33,Page 32,Text,No,,
mobot31753002529888,54002,15903145,34,Page 33,Text,No,,
mobot31753002529888,54002,15903146,35,Page 34,Text,No,,
mobot31753002529888,54002,15903147,36,Page 35,Text,No,,
mobot31753002529888,54002,15903148,37,Page 36,Text,No,,
mobot31753002529888,54002,15903149,38,Page 37,Text,No,,
mobot31753002529888,54002,15903150,39,Page 38,Text,No,,
mobot31753002529888,54002,15903151,40,Page 39,Text,No,,
mobot31753002529888,54002,15903152,41,Page 40,Text,No,,
mobot31753002529888,54002,15903153,42,Page 41,Text,No,,
mobot31753002529888,54002,15903154,43,Page 42,Text,No,,
mobot31753002529888,54002,15903155,44,Page 43,Text,No,,
mobot31753002529888,54002,15903156,45,Page 44,Text,No,,
mobot31753002529888,54002,15903157,46,Page 45,Text,No,,
mobot31753002529888,54002,15903158,47,Page 46,Text,No,,
mobot31753002529888,54002,15903159,48,Page 47,Text,No,,
mobot31753002529888,54002,15903160,49,Page 48,Text,No,,
mobot31753002529888,54002,15903161,50,Page 49,Text,No,,
mobot31753002529888,54002,15903162,51,Page 50,Text,No,,
mobot31753002529888,54002,15903163,52,Page 51,Text,No,,
mobot31753002529888,54002,15903164,53,Page 52,Text,No,,
mobot31753002529888,54002,15903165,54,Page 53,Text,No,,
mobot31753002529888,54002,15903166,55,Page 54,Text,No,,
mobot31753002529888,54002,15903167,56,Page 55,Text,No,,
mobot31753002529888,54002,15903168,57,Page 56,Text,No,,
mobot31753002529888,54002,15903169,58,Page 57,Text,No,,
mobot31753002529888,54002,15903170,59,Page 58,Text,No,,
mobot31753002529888,54002,15903171,60,Page 59,Text,No,,
mobot31753002529888,54002,15903172,61,Page 60,Text,No,,
mobot31753002529888,54002,15903173,62,Page 61,Text,No,,
mobot31753002529888,54002,15903174,63,Page 62,Text,No,,
mobot31753002529888,54002,15903175,64,Page 63,Text,No,,
mobot31753002529888,54002,15903176,65,Page 64,Text,No,,
mobot31753002529888,54002,15903177,66,Page 65,Text,No,,
mobot31753002529888,54002,15903178,67,Page 66,Text,No,,
mobot31753002529888,54002,15903179,68,Page 67,Text,No,,
mobot31753002529888,54002,15903180,69,Page 68,Text,No,,
mobot31753002529888,54002,15903181,70,Page 69,Text,No,,
mobot31753002529888,54002,15903182,71,Page 70,Text,No,,
mobot31753002529888,54002,15903183,72,Page 71,Text,No,,
mobot31753002529888,54002,15903184,73,Page 72,Text,No,,
mobot31753002529888,54002,15903185,74,Page 73,Text,No,,
mobot31753002529888,54002,15903186,75,Page 74,Text,No,,
mobot31753002529888,54002,15903187,76,Page 75,Text,No,,
mobot31753002529888,54002,15903188,77,Page 76,Text,No,,
mobot31753002529888,54002,15903189,78,Page 77,Text,No,,
mobot31753002529888,54002,15903190,79,Page 78,Text,No,,
mobot31753002529888,54002,15903191,80,Page 79,Text,No,,
mobot31753002529888,54002,15903192,81,Page 80,Text,No,,
mobot31753002529888,54002,15903193,82,Page 81,Text,No,,
mobot31753002529888,54002,15903194,83,Page 82,Text,No,,
mobot31753002529888,54002,15903195,84,Page 83,Text,No,,
mobot31753002529888,54002,15903196,85,Page 84,Text,No,,
mobot31753002529888,54002,15903197,86,Page 85,Text,No,,
mobot31753002529888,54002,15903198,87,Page 86,Text,No,,
mobot31753002529888,54002,15903199,88,Page 87,Text,No,,
mobot31753002529888,54002,15903200,89,Page 88,Text,No,,
mobot31753002529888,54002,15903201,90,Page 89,Text,No,,
mobot31753002529888,54002,15903202,91,Page 90,Text,No,,
mobot31753002529888,54002,15903203,92,Page 91,Text,No,,
mobot31753002529888,54002,15903204,93,Page 92,Text,No,,
mobot31753002529888,54002,15903205,94,Page 93,Text,No,,
mobot31753002529888,54002,15903206,95,Page 94,Text,No,,
mobot31753002529888,54002,15903207,96,Page 95,Text,No,,
mobot31753002529888,54002,15903208,97,Page 96,Text,No,,
